6k1/1p1n2pp/3B1b2/1N2P3/NK4b1/1P1P4/3r3P/7R b - - 0 29,-209
6k1/1p4pp/3B1b2/1N2n3/NK4b1/1P1P4/3r3P/7R w - - 0 30,-238
6k1/1p4pp/5b2/1N2B3/NK4b1/1P1P4/3r3P/7R b - - 0 30,-322
6k1/1p4pp/8/1N2b3/NK4b1/1P1P4/3r3P/7R w - - 0 31,-320
6k1/1p4pp/8/1NN1b3/1K4b1/1P1P4/3r3P/7R b - - 1 31,-358
6k1/1p4pp/8/1NN5/1K4b1/1P1P4/3r3b/7R w - - 0 32,-380
6k1/1p4pp/8/1NN5/6b1/1PKP4/3r3b/7R b - - 1 32,-363
6k1/1p4pp/8/1NN5/6b1/1PKP4/r6b/7R w - - 2 33,-309
6k1/1p4pp/8/2N5/3N2b1/1PKP4/r6b/7R b - - 3 33,-350
6k1/1p4pp/8/2N1b3/3N2b1/1PKP4/r7/7R w - - 4 34,-282
6k1/1p4pp/8/2N1b3/3N2b1/1PKP4/r7/6R1 b - - 5 34,-286
6k1/1p4p1/8/2N1b2p/3N2b1/1PKP4/r7/6R1 w - - 0 35,-310
6k1/1N4p1/8/4b2p/3N2b1/1PKP4/r7/6R1 b - - 0 35,-359
6k1/rN4p1/8/4b2p/3N2b1/1PKP4/8/6R1 w - - 1 36,-137
6k1/r5p1/8/2N1b2p/3N2b1/1PKP4/8/6R1 b - - 2 36,-112
6k1/2r3p1/8/2N1b2p/3N2b1/1PKP4/8/6R1 w - - 3 37,-47
6k1/2r3p1/8/2N1b2p/2KN2b1/1P1P4/8/6R1 b - - 4 37,-69
8/2r2kp1/8/2N1b2p/2KN2b1/1P1P4/8/6R1 w - - 5 38,-10
8/2r2kp1/8/2N1b2p/1PKN2b1/3P4/8/6R1 b - - 0 38,-15
8/2r2k2/8/2N1b1pp/1PKN2b1/3P4/8/6R1 w - - 0 39,-8
8/2r2k2/8/2N1b1pp/1PKN2b1/3P4/8/5R2 b - - 1 39,-137
8/2r1k3/8/2N1b1pp/1PKN2b1/3P4/8/5R2 w - - 2 40,5
8/2r1k3/8/2N1b1pp/1PKN2b1/3P4/8/4R3 b - - 3 40,8
8/2r5/3k4/2N1b1pp/1PKN2b1/3P4/8/4R3 w - - 4 41,665
8/2r5/3k4/1NN1b1pp/1PK3b1/3P4/8/4R3 b - - 5 41,694
r1bqkb1r/pppppppp/2n2n2/8/5P2/5N2/PPPPP1PP/RNBQKB1R w KQkq - 3 3,-8
r1bqkb1r/pppppppp/2n2n2/8/5P2/1P3N2/P1PPP1PP/RNBQKB1R b KQkq - 0 3,-59
r1bqkb1r/pppppp1p/2n2np1/8/5P2/1P3N2/P1PPP1PP/RNBQKB1R w KQkq - 0 4,-47
r1bqkb1r/pppppp1p/2n2np1/8/5P2/1P3N2/PBPPP1PP/RN1QKB1R b KQkq - 1 4,-32
r1bqk2r/ppppppbp/2n2np1/8/5P2/1P3N2/PBPPP1PP/RN1QKB1R w KQkq - 2 5,-5
r1bqk2r/ppppppbp/2n2np1/8/5P2/1P2PN2/PBPP2PP/RN1QKB1R b KQkq - 0 5,-11
r1bq1rk1/ppppppbp/2n2np1/8/5P2/1P2PN2/PBPP2PP/RN1QKB1R w KQ - 1 6,-15
r1bq1rk1/ppppppbp/2n2np1/8/5P2/1P2PN2/PBPPB1PP/RN1QK2R b KQ - 2 6,-32
r1bq1rk1/ppp1ppbp/2np1np1/8/5P2/1P2PN2/PBPPB1PP/RN1QK2R w KQ - 0 7,-51
r1bq1rk1/ppp1ppbp/2np1np1/8/5P2/1P2PN2/PBPPB1PP/RN1Q1RK1 b - - 1 7,-46
r1bqr1k1/ppp1ppbp/2np1np1/8/5P2/1P2PN2/PBPPB1PP/RN1Q1RK1 w - - 2 8,-46
r1bqr1k1/ppp1ppbp/2np1np1/8/2P2P2/1P2PN2/PB1PB1PP/RN1Q1RK1 b - - 0 8,-87
r1bqr1k1/ppp2pbp/2np1np1/4p3/2P2P2/1P2PN2/PB1PB1PP/RN1Q1RK1 w - - 0 9,-82
r1bqr1k1/ppp2pbp/2np1np1/4P3/2P5/1P2PN2/PB1PB1PP/RN1Q1RK1 b - - 0 9,-93
r1bqr1k1/ppp2pbp/3p1np1/4n3/2P5/1P2PN2/PB1PB1PP/RN1Q1RK1 w - - 0 10,-51
r1bqr1k1/ppp2pbp/3p1np1/4n3/2P5/1PN1PN2/PB1PB1PP/R2Q1RK1 b - - 1 10,-81
r2qr1k1/ppp2pbp/3p1np1/4nb2/2P5/1PN1PN2/PB1PB1PP/R2Q1RK1 w - - 2 11,-88
r2qr1k1/ppp2pbp/3p1np1/4Nb2/2P5/1PN1P3/PB1PB1PP/R2Q1RK1 b - - 0 11,-82
r2qr1k1/ppp2pbp/5np1/4pb2/2P5/1PN1P3/PB1PB1PP/R2Q1RK1 w - - 0 12,-53
r2qr1k1/ppp2pbp/5np1/4pb2/2P5/1PNPP3/PB2B1PP/R2Q1RK1 b - - 0 12,-69
r2qr1k1/pp3pbp/2p2np1/4pb2/2P5/1PNPP3/PB2B1PP/R2Q1RK1 w - - 0 13,-28
r2qr1k1/pp3pbp/2p2np1/4pb2/2P1P3/1PNP4/PB2B1PP/R2Q1RK1 b - - 0 13,-15
r3r1k1/pp3pbp/1qp2np1/4pb2/2P1P3/1PNP4/PB2B1PP/R2Q1RK1 w - - 1 14,15
r3r1k1/pp3pbp/1qp2np1/4pb2/2P1P3/1PNP4/PB2B1PP/R2Q1R1K b - - 2 14,0
r3r1k1/pp1b1pbp/1qp2np1/4p3/2P1P3/1PNP4/PB2B1PP/R2Q1R1K w - - 3 15,0
r3r1k1/pp1b1pbp/1qp2np1/4p3/2P1P3/1PNP4/PB1QB1PP/R4R1K b - - 4 15,-1
r3r1k1/pp1b1pbp/1qp3p1/4p3/2P1P1n1/1PNP4/PB1QB1PP/R4R1K w - - 5 16,11
r3r1k1/pp1b1pbp/1qp3p1/4p3/2P1P1B1/1PNP4/PB1Q2PP/R4R1K b - - 0 16,-23
r3r1k1/pp3pbp/1qp3p1/4p3/2P1P1b1/1PNP4/PB1Q2PP/R4R1K w - - 0 17,-40
r3r1k1/pp3pbp/1qp3p1/4p3/2P1P1b1/1PNP3P/PB1Q2P1/R4R1K b - - 0 17,-40
r3r1k1/pp1b1pbp/1qp3p1/4p3/2P1P3/1PNP3P/PB1Q2P1/R4R1K w - - 1 18,0
r3r1k1/pp1b1pbp/1qp3p1/4p3/2P1P3/1PNP1R1P/PB1Q2P1/R6K b - - 2 18,33
r3r1k1/pp1b2bp/1qp3p1/4pp2/2P1P3/1PNP1R1P/PB1Q2P1/R6K w - - 0 19,38
r3r1k1/pp1b2bp/1qp3p1/4pP2/2P5/1PNP1R1P/PB1Q2P1/R6K b - - 0 19,9
r3r1k1/pp4bp/1qp3p1/4pb2/2P5/1PNP1R1P/PB1Q2P1/R6K w - - 0 20,104
r3r1k1/pp4bp/1qp3p1/4pb2/2P5/1PNP1R1P/PB1Q2P1/5R1K b - - 1 20,60
3rr1k1/pp4bp/1qp3p1/4pb2/2P5/1PNP1R1P/PB1Q2P1/5R1K w - - 2 21,91
3rr1k1/pp4bp/1qp3p1/4pb2/2P5/1PNP1R1P/PB2Q1P1/5R1K b - - 3 21,46
3rr1k1/pp4bp/1qp3p1/4p3/2P5/1PNb1R1P/PB2Q1P1/5R1K w - - 0 22,433
3rr1k1/pp4bp/1qp3p1/4p3/2P5/1PNR3P/PB2Q1P1/5R1K b - - 0 22,432
4r1k1/pp4bp/1qp3p1/4p3/2P5/1PNr3P/PB2Q1P1/5R1K w - - 0 23,484
4r1k1/pp4bp/1qp3p1/4p3/2P5/1PNQ3P/PB4P1/5R1K b - - 0 23,475
r1bqkbnr/pp1pp1pp/2n5/2p2p2/2P5/1P6/PB1PPPPP/RN1QKBNR w KQkq - 0 4,63
r1bqkbnr/pp1pp1pp/2n5/2p2p2/2P5/1P2P3/PB1P1PPP/RN1QKBNR b KQkq - 0 4,33
r1bqkb1r/pp1pp1pp/2n2n2/2p2p2/2P5/1P2P3/PB1P1PPP/RN1QKBNR w KQkq - 1 5,200
r1bqkb1r/pp1pp1pp/2n2n2/2p2p2/2P5/1P2P3/PB1PNPPP/RN1QKB1R b KQkq - 2 5,-2
r1bqkb1r/pp1p2pp/2n2n2/2p1pp2/2P5/1P2P3/PB1PNPPP/RN1QKB1R w KQkq - 0 6,-12
r1bqkb1r/pp1p2pp/2n2n2/2p1pp2/2PP4/1P2P3/PB2NPPP/RN1QKB1R b KQkq - 0 6,-62
r1bqkb1r/pp1p2pp/2n2n2/4pp2/2Pp4/1P2P3/PB2NPPP/RN1QKB1R w KQkq - 0 7,-127
r1bqkb1r/pp1p2pp/2n2n2/4pp2/2PP4/1P6/PB2NPPP/RN1QKB1R b KQkq - 0 7,-20
r1bqk2r/pp1p2pp/2n2n2/4pp2/1bPP4/1P6/PB2NPPP/RN1QKB1R w KQkq - 1 8,12
r1bqk2r/pp1p2pp/2n2n2/4pp2/1bPP4/1PN5/PB2NPPP/R2QKB1R b KQkq - 2 8,9
r1bqk2r/pp1p2pp/2n2n2/5p2/1bPp4/1PN5/PB2NPPP/R2QKB1R w KQkq - 0 9,48
r1bqk2r/pp1p2pp/2n2n2/5p2/1bPN4/1PN5/PB3PPP/R2QKB1R b KQkq - 0 9,-29
r1bqk2r/pp1p2pp/2n5/5p2/1bPNn3/1PN5/PB3PPP/R2QKB1R w KQkq - 1 10,23
r1bqk2r/pp1p2pp/2N5/5p2/1bP1n3/1PN5/PB3PPP/R2QKB1R b KQkq - 0 10,-148
r1bqk2r/p2p2pp/2p5/5p2/1bP1n3/1PN5/PB3PPP/R2QKB1R w KQkq - 0 11,-64
r1bqk2r/p2p2pp/2p5/5p2/1bP1n3/1PN5/PB2QPPP/R3KB1R b KQkq - 1 11,-457
r1bq1rk1/p2p2pp/2p5/5p2/1bP1n3/1PN5/PB2QPPP/R3KB1R w KQ - 2 12,-373
r1bq1rk1/p2p2pp/2p5/5p2/1bP1n3/1PNQ4/PB3PPP/R3KB1R b KQ - 3 12,-649
r1bq1rk1/3p2pp/2p5/p4p2/1bP1n3/1PNQ4/PB3PPP/R3KB1R w KQ - 0 13,-127
r1bq1rk1/3p2pp/2p5/p4p2/1bP1n3/1PNQ1P2/PB4PP/R3KB1R b KQ - 0 13,-493
r1bq1rk1/3p2pp/2p5/p4p2/1bP5/1PnQ1P2/PB4PP/R3KB1R w KQ - 0 14,-223
r1bq1rk1/3p2pp/2p5/p4p2/1bP5/1PBQ1P2/P5PP/R3KB1R b KQ - 0 14,-214
r1bqr1k1/3p2pp/2p5/p4p2/1bP5/1PBQ1P2/P5PP/R3KB1R w KQ - 1 15,-205
r1bqr1k1/3p2pp/2p5/p4p2/1bP5/1PBQ1P2/P3B1PP/R3K2R b KQ - 2 15,-361
r1b1r1k1/3p2pp/2p5/p4p2/1bP4q/1PBQ1P2/P3B1PP/R3K2R w KQ - 3 16,-188
r1b1r1k1/3p2pp/2p5/p4p2/1bP4q/1PBQ1PP1/P3B2P/R3K2R b KQ - 0 16,-237
r1b1r1k1/3p2pp/2p5/p4p2/2P4q/1PbQ1PP1/P3B2P/R3K2R w KQ - 0 17,-40
r1b1r1k1/3p2pp/2p5/p4p2/2P4q/1PQ2PP1/P3B2P/R3K2R b KQ - 0 17,-87
r1b1r1k1/3pq1pp/2p5/p4p2/2P5/1PQ2PP1/P3B2P/R3K2R w KQ - 1 18,-52
r1b1r1k1/3pq1pp/2p5/p4p2/2P5/1P1Q1PP1/P3B2P/R3K2R b KQ - 2 18,-258
r1b1r1k1/3pq1pp/2p5/5p2/p1P5/1P1Q1PP1/P3B2P/R3K2R w KQ - 0 19,-96
r1b1r1k1/3pq1pp/2p5/5p2/p1P5/1P1Q1PP1/P3BK1P/R6R b - - 1 19,-56
r1b1r1k1/3p2pp/2p5/2q2p2/p1P5/1P1Q1PP1/P3BK1P/R6R w - - 2 20,-161
r1b1r1k1/3p2pp/2p5/2q2p2/p1P5/1P1Q1PP1/P3B1KP/R6R b - - 3 20,-121
r1b3k1/3p2pp/2p5/2q2p2/p1P5/1P1QrPP1/P3B1KP/R6R w - - 4 21,-40
r1b3k1/3p2pp/2p5/2q2p2/p1P5/1P2rPP1/P2QB1KP/R6R b - - 5 21,-1
r5k1/3p2pp/b1p5/2q2p2/p1P5/1P2rPP1/P2QB1KP/R6R w - - 6 22,43
r5k1/3p2pp/b1p5/2q2p2/p1P5/1P1BrPP1/P2Q2KP/R6R b - - 7 22,12
r5k1/6pp/b1p5/2qp1p2/p1P5/1P1BrPP1/P2Q2KP/R6R w - - 0 23,12
r5k1/6pp/b1p5/2qp1p2/p1P5/1P1BrPP1/P2Q2KP/R3R3 b - - 1 23,25
4r1k1/6pp/b1p5/2qp1p2/p1P5/1P1BrPP1/P2Q2KP/R3R3 w - - 2 24,112
4r1k1/6pp/b1p5/2qp1B2/p1P5/1P2rPP1/P2Q2KP/R3R3 b - - 0 24,71
4r1k1/6pp/b1p5/2q2B2/p1p5/1P2rPP1/P2Q2KP/R3R3 w - - 0 25,51
4r1k1/6pp/b1p5/2q2B2/p1p5/1P2RPP1/P2Q2KP/R7 b - - 0 25,40
6k1/6pp/b1p5/2q2B2/p1p5/1P2rPP1/P2Q2KP/R7 w - - 0 26,40
3Q2k1/6pp/b1p5/2q2B2/p1p5/1P2rPP1/P5KP/R7 b - - 1 26,0
3Q4/5kpp/b1p5/2q2B2/p1p5/1P2rPP1/P5KP/R7 w - - 2 27,29
3Q4/5kpp/b1p5/2q2B2/p1p5/1P2rPP1/P5KP/3R4 b - - 3 27,-483
3Q4/5kpp/b1p5/2q2B2/p1p5/1P3PP1/P3r1KP/3R4 w - - 4 28,-548
3Q4/5kpp/b1p5/2q2B2/p1p5/1P3PP1/P3r2P/3R3K b - - 5 28,-611
3Q4/5kpp/b1p5/5q2/p1p5/1P3PP1/P3r2P/3R3K w - - 0 29,-615
3Q4/3R1kpp/b1p5/5q2/p1p5/1P3PP1/P3r2P/7K b - - 1 29,-682
3Q4/3R2pp/b1p3k1/5q2/p1p5/1P3PP1/P3r2P/7K w - - 2 30,-628
3Q4/6pp/b1pR2k1/5q2/p1p5/1P3PP1/P3r2P/7K b - - 3 30,-505
3Q4/6pp/b1pRr1k1/5q2/p1p5/1P3PP1/P6P/7K w - - 4 31,-513
4Q3/6pp/b1pRr1k1/5q2/p1p5/1P3PP1/P6P/7K b - - 5 31,-474
4Q3/6pp/b1pRrk2/5q2/p1p5/1P3PP1/P6P/7K w - - 6 32,-485
5Q2/6pp/b1pRrk2/5q2/p1p5/1P3PP1/P6P/7K b - - 7 32,-684
5Q2/6pp/b1pRr3/4kq2/p1p5/1P3PP1/P6P/7K w - - 8 33,-656
5Q2/6pp/b1pRr3/4kq2/p1p2P2/1P4P1/P6P/7K b - - 0 33,-749
5Q2/6pp/b1pRr3/5q2/p1p1kP2/1P4P1/P6P/7K w - - 1 34,-798
5Q2/6pp/b1p1r3/5q2/p1pRkP2/1P4P1/P6P/7K b - - 2 34,-1323
5Q2/6pp/b1p1r3/5q2/p1pk1P2/1P4P1/P6P/7K w - - 0 35,-132
8/6pp/b1p1r3/5Q2/p1pk1P2/1P4P1/P6P/7K b - - 0 35,-206
8/6pp/b1p5/5Q2/p1pk1P2/1P4P1/P6P/4r2K w - - 1 36,-132
8/6pp/b1p5/5Q2/p1pk1P2/1P4P1/P5KP/4r3 b - - 2 36,-200
8/6pp/b1p5/5Q2/p2k1P2/1p4P1/P5KP/4r3 w - - 0 37,-101
8/6pp/b1p5/5Q2/p2k1P2/1P4P1/6KP/4r3 b - - 0 37,-153
8/6pp/2p5/5Q2/p2k1P2/1P4P1/6KP/4rb2 w - - 1 38,462
8/6pp/2p5/5Q2/p2k1P2/1P4P1/5K1P/4rb2 b - - 2 38,436
8/6pp/2p5/5Q2/p2k1P2/1P4P1/5K1P/r4b2 w - - 3 39,759
8/6pp/2p5/5Q2/P2k1P2/6P1/5K1P/r4b2 b - - 0 39,480
8/6pp/2p5/5Q2/P2k1P2/6P1/5K1P/2r2b2 w - - 1 40,521
8/6pQ/2p5/8/P2k1P2/6P1/5K1P/2r2b2 b - - 0 40,534
8/6pQ/2p5/8/P2k1P2/3b2P1/5K1P/2r5 w - - 1 41,661
8/6Q1/2p5/8/P2k1P2/3b2P1/5K1P/2r5 b - - 0 41,582
8/6Q1/2p5/8/P1k2P2/3b2P1/5K1P/2r5 w - - 1 42,677
8/5Q2/2p5/8/P1k2P2/3b2P1/5K1P/2r5 b - - 2 42,525
8/5Q2/2p5/8/Pk3P2/3b2P1/5K1P/2r5 w - - 3 43,527
8/5Q2/2p5/8/Pk3P1P/3b2P1/5K2/2r5 b - - 0 43,502
8/5Q2/2p5/8/Pk3P1P/3b2P1/2r2K2/8 w - - 1 44,539
8/5Q2/2p5/8/Pk3P1P/3bK1P1/2r5/8 b - - 2 44,540
8/5Q2/2p5/8/Pkb2P1P/4K1P1/2r5/8 w - - 3 45,576
8/4Q3/2p5/8/Pkb2P1P/4K1P1/2r5/8 b - - 4 45,564
8/4Q3/2p5/8/k1b2P1P/4K1P1/2r5/8 w - - 0 46,710
8/Q7/2p5/8/k1b2P1P/4K1P1/2r5/8 b - - 1 46,694
8/Q7/2p5/8/1kb2P1P/4K1P1/2r5/8 w - - 2 47,697
8/8/1Qp5/8/1kb2P1P/4K1P1/2r5/8 b - - 3 47,706
8/8/1Qp5/1b6/1k3P1P/4K1P1/2r5/8 w - - 4 48,655
8/8/1Qp5/1b3P2/1k5P/4K1P1/2r5/8 b - - 0 48,675
8/8/1Qp5/1b3P2/1k5P/2r1K1P1/8/8 w - - 1 49,744
8/8/1Qp5/1b3P2/1k3K1P/2r3P1/8/8 b - - 2 49,744
8/8/1Qp5/1b3P2/1kr2K1P/6P1/8/8 w - - 3 50,789
8/8/1Qp5/1b3PK1/1kr4P/6P1/8/8 b - - 4 50,759
8/8/1Q6/1bp2PK1/1kr4P/6P1/8/8 w - - 0 51,876
8/8/1Q3P2/1bp3K1/1kr4P/6P1/8/8 b - - 0 51,878
8/8/1Q3P2/1bp3K1/1k1r3P/6P1/8/8 w - - 1 52,1678
8/5P2/1Q6/1bp3K1/1k1r3P/6P1/8/8 b - - 0 52,1950
8/5P2/1Q6/1bpr2K1/1k5P/6P1/8/8 w - - 1 53,2206
8/5P2/1Q5K/1bpr4/1k5P/6P1/8/8 b - - 2 53,636
8/5P2/1Q5K/1bp2r2/1k5P/6P1/8/8 w - - 3 54,709
8/5P2/4Q2K/1bp2r2/1k5P/6P1/8/8 b - - 4 54,609
8/5P2/4Q2K/1bp5/1k5P/6P1/8/5r2 w - - 5 55,675
8/4QP2/7K/1bp5/1k5P/6P1/8/5r2 b - - 6 55,637
8/4Qr2/7K/1bp5/1k5P/6P1/8/8 w - - 0 56,668
8/5Q2/7K/1bp5/1k5P/6P1/8/8 b - - 0 56,675
8/5Q2/7K/1b6/1kp4P/6P1/8/8 w - - 0 57,694
8/8/7K/1b6/1kp4P/6P1/8/5Q2 b - - 1 57,618
8/8/7K/1b6/1k5P/2p3P1/8/5Q2 w - - 0 58,649
8/8/7K/1b6/1k5P/2p3P1/8/2Q5 b - - 1 58,684
8/8/7K/8/bk5P/2p3P1/8/2Q5 w - - 2 59,791
8/8/7K/8/bk4PP/2p5/8/2Q5 b - - 0 59,709
8/8/7K/8/bk4PP/8/2p5/2Q5 w - - 0 60,801
8/8/7K/6P1/bk5P/8/2p5/2Q5 b - - 0 60,915
8/8/7K/6P1/b6P/2k5/2p5/2Q5 w - - 1 61,1261
8/8/6PK/8/b6P/2k5/2p5/2Q5 b - - 0 61,1309
8/8/6PK/8/7P/1bk5/2p5/2Q5 w - - 1 62,1511
8/6P1/7K/8/7P/1bk5/2p5/2Q5 b - - 0 62,1361
6b1/6P1/7K/8/7P/2k5/2p5/2Q5 w - - 1 63,1672
6b1/6P1/6K1/8/7P/2k5/2p5/2Q5 b - - 2 63,1810
8/6P1/6K1/3b4/7P/2k5/2p5/2Q5 w - - 3 64,3086
8/6P1/6K1/3b3P/8/2k5/2p5/2Q5 b - - 0 64,2275
8/6P1/6K1/3b3P/3k4/8/2p5/2Q5 w - - 1 65,6099
8/6P1/6K1/3b3P/3k4/8/2Q5/8 b - - 0 65,8061
r1bqkbnr/ppppnppp/8/3Pp3/2P1P3/8/PP3PPP/RNBQKBNR b KQkq - 0 4,29
r1bqkbnr/pppp1ppp/6n1/3Pp3/2P1P3/8/PP3PPP/RNBQKBNR w KQkq - 1 5,50
r1bqkbnr/pppp1ppp/6n1/3Pp3/2P1P3/2N5/PP3PPP/R1BQKBNR b KQkq - 2 5,22
r1bqkb1r/pppp1ppp/5nn1/3Pp3/2P1P3/2N5/PP3PPP/R1BQKBNR w KQkq - 3 6,62
r1bqkb1r/pppp1ppp/5nn1/3Pp3/2P1P3/2N2P2/PP4PP/R1BQKBNR b KQkq - 0 6,52
r1bqk2r/pppp1ppp/5nn1/2bPp3/2P1P3/2N2P2/PP4PP/R1BQKBNR w KQkq - 1 7,54
r1bqk2r/pppp1ppp/5nn1/2bPp3/2P1P3/2N2P2/PP2Q1PP/R1B1KBNR b KQkq - 2 7,-31
r1bqk2r/1ppp1ppp/p4nn1/2bPp3/2P1P3/2N2P2/PP2Q1PP/R1B1KBNR w KQkq - 0 8,34
r1bqk2r/1ppp1ppp/p4nn1/2bPp3/2P1P3/2N1BP2/PP2Q1PP/R3KBNR b KQkq - 1 8,14
r1bqk2r/bppp1ppp/p4nn1/3Pp3/2P1P3/2N1BP2/PP2Q1PP/R3KBNR w KQkq - 2 9,77
r1bqk2r/Bppp1ppp/p4nn1/3Pp3/2P1P3/2N2P2/PP2Q1PP/R3KBNR b KQkq - 0 9,98
2bqk2r/rppp1ppp/p4nn1/3Pp3/2P1P3/2N2P2/PP2Q1PP/R3KBNR w KQk - 0 10,94
2bqk2r/rppp1ppp/p4nn1/3Pp3/2P1P3/2N1QP2/PP4PP/R3KBNR b KQk - 1 10,91
r1bqk2r/1ppp1ppp/p4nn1/3Pp3/2P1P3/2N1QP2/PP4PP/R3KBNR w KQk - 2 11,108
r1bqk2r/1ppp1ppp/p4nn1/3Pp3/2P1P3/2N1QP1N/PP4PP/R3KB1R b KQk - 3 11,43
r1bqk2r/1pp2ppp/p2p1nn1/3Pp3/2P1P3/2N1QP1N/PP4PP/R3KB1R w KQk - 0 12,67
r1bqk2r/1pp2ppp/p2p1nn1/3Pp3/2P1P3/2N1QP1N/PP2B1PP/R3K2R b KQk - 1 12,-231
r2qk2r/1pp2ppp/p2p1nn1/3Pp3/2P1P3/2N1QP1b/PP2B1PP/R3K2R w KQk - 0 13,-211
r2qk2r/1pp2ppp/p2p1nn1/3Pp3/2P1P3/2N1QP1P/PP2B2P/R3K2R b KQk - 0 13,-211
r2qk2r/1pp2ppp/p2p2n1/3Pp2n/2P1P3/2N1QP1P/PP2B2P/R3K2R w KQk - 1 14,-192
r2qk2r/1pp2ppp/p2p2n1/3Pp2n/2P1P3/2N2P1P/PP2BQ1P/R3K2R b KQk - 2 14,-230
r2qk2r/1pp2ppp/p2p2n1/3Pp3/2P1Pn2/2N2P1P/PP2BQ1P/R3K2R w KQk - 3 15,-214
r2qk2r/1pp2ppp/p2p2n1/3Pp3/2P1Pn2/2N2PQP/PP2B2P/R3K2R b KQk - 4 15,-279
r2qk2r/1pp2ppp/p2p4/3Pp3/2P1Pn1n/2N2PQP/PP2B2P/R3K2R w KQk - 5 16,-77
r2qk2r/1pp2pQp/p2p4/3Pp3/2P1Pn1n/2N2P1P/PP2B2P/R3K2R b KQk - 0 16,-58
r2qkr2/1pp2pQp/p2p4/3Pp3/2P1Pn1n/2N2P1P/PP2B2P/R3K2R w KQ - 1 17,-10
r2qkr2/1pp2p1Q/p2p4/3Pp3/2P1Pn1n/2N2P1P/PP2B2P/R3K2R b KQ - 0 17,-421
r3kr2/1pp2p1Q/p2p4/3Pp1q1/2P1Pn1n/2N2P1P/PP2B2P/R3K2R w KQ - 1 18,-510
r3kr2/1pp2p1Q/p2p4/3Pp1q1/2P1Pn1n/2N2P1P/PP2B2P/2KR3R b - - 2 18,-655
r3kr2/1pp2p1Q/p2p4/3Pp1q1/2P1P2n/2N2P1P/PP2n2P/2KR3R w - - 0 19,-739
r3kr2/1pp2p1Q/p2p4/3Pp1q1/2P1P2n/2N2P1P/PPK1n2P/3R3R b - - 1 19,-762
r3kr2/1pp2p1Q/p2p4/3Pp1q1/2P1P2n/2n2P1P/PPK4P/3R3R w - - 0 20,-555
r3kr2/1pp2p1Q/p2p4/3Pp1q1/2P1P2n/2P2P1P/P1K4P/3R3R b - - 0 20,-650
r3kr2/1pp2p1Q/p2p4/3Pp1q1/2P1P3/2P2n1P/P1K4P/3R3R w - - 0 21,-602
r3kr2/1pp2p2/p2p4/3PpQq1/2P1P3/2P2n1P/P1K4P/3R3R b - - 1 21,-762
r3kr2/1pp2p2/p2p4/3Ppq2/2P1P3/2P2n1P/P1K4P/3R3R w - - 0 22,-789
r3kr2/1pp2p2/p2p4/3PpP2/2P5/2P2n1P/P1K4P/3R3R b - - 0 22,-810
r3kr2/1pp2p2/p2p4/3PpP2/2P4n/2P4P/P1K4P/3R3R w - - 1 23,-609
r3kr2/1pp2p2/p2p4/3PpP2/2P4n/2P4P/P1K4P/5R1R b - - 2 23,-680
r4r2/1ppk1p2/p2p4/3PpP2/2P4n/2P4P/P1K4P/5R1R w - - 3 24,-587
r4r2/1ppk1p2/p2p4/3PpP2/2P4n/2PK3P/P6P/5R1R b - - 4 24,-636
r5r1/1ppk1p2/p2p4/3PpP2/2P4n/2PK3P/P6P/5R1R w - - 5 25,-660
r5r1/1ppk1p2/p2p4/3PpP2/2P4n/2PK3P/P6P/5RR1 b - - 6 25,-701
r5r1/2pk1p2/pp1p4/3PpP2/2P4n/2PK3P/P6P/5RR1 w - - 0 26,-576
r5r1/2pk1p2/pp1p4/3PpP2/2P1K2n/2P4P/P6P/5RR1 b - - 1 26,-730
r5r1/2pk4/pp1p1p2/3PpP2/2P1K2n/2P4P/P6P/5RR1 w - - 0 27,-509
r5r1/2pk4/pp1p1p2/3PpP2/2P1K1Rn/2P4P/P6P/5R2 b - - 1 27,-454
r7/2pk4/pp1p1p2/3PpP2/2P1K1rn/2P4P/P6P/5R2 w - - 0 28,-435
r7/2pk4/pp1p1p2/3PpP2/2P1K1Pn/2P5/P6P/5R2 b - - 0 28,-466
6r1/2pk4/pp1p1p2/3PpP2/2P1K1Pn/2P5/P6P/5R2 w - - 1 29,-477
6r1/2pk4/pp1p1p2/3PpP2/2P1K1Pn/2P4P/P7/5R2 b - - 0 29,-525
6r1/3k4/pppp1p2/3PpP2/2P1K1Pn/2P4P/P7/5R2 w - - 0 30,-448
6r1/3k4/pppp1p2/3PpP2/2P1K1Pn/2P4P/P7/6R1 b - - 1 30,-513
6r1/3k4/pp1p1p2/3ppP2/2P1K1Pn/2P4P/P7/6R1 w - - 0 31,-485
6r1/3k4/pp1p1p2/3PpP2/4K1Pn/2P4P/P7/6R1 b - - 0 31,-525
2r5/3k4/pp1p1p2/3PpP2/4K1Pn/2P4P/P7/6R1 w - - 1 32,-524
2r5/3k4/pp1p1p2/3PpP2/4K1Pn/2P3RP/P7/8 b - - 2 32,-628
8/3k4/pp1p1p2/3PpP2/2r1K1Pn/2P3RP/P7/8 w - - 3 33,-625
8/3k4/pp1p1p2/3PpP2/2r3Pn/2PK2RP/P7/8 b - - 4 33,-647
8/3k4/pp1p1p2/3PpP2/5rPn/2PK2RP/P7/8 w - - 5 34,-551
8/3k4/pp1p1p2/3PpP2/5rPn/2P3RP/P3K3/8 b - - 6 34,-624
